Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2021-05-12 00:00:00,56.15,165.17,0.72,17.60,9.91,30.96,12.56,1.30,63.56,2.25,2.28,0.46,NA,NA,NA,29.96,28.87,NA,94.72,NA,0.00,117.36,977.23,NA
2021-05-13 00:00:00,57.06,95.64,1.29,16.14,9.66,16.13,10.18,1.44,17.44,0.96,2.28,0.11,NA,NA,NA,26.49,28.79,NA,86.91,NA,0.00,222.06,981.17,NA
2021-05-14 00:00:00,71.29,134.49,1.75,24.43,14.34,23.64,8.54,2.31,25.26,1.20,2.17,0.18,NA,NA,NA,28.71,28.78,NA,81.99,NA,0.00,247.81,981.00,NA
2021-05-15 00:00:00,48.96,171.37,1.86,26.24,15.49,30.23,12.92,1.76,37.98,0.71,4.36,0.12,NA,NA,NA,28.43,28.78,NA,124.85,NA,0.00,173.57,982.27,NA
2021-05-16 00:00:00,78.70,149.53,2.08,24.89,14.89,24.26,23.73,1.47,60.59,1.10,1.71,0.22,NA,NA,NA,29.99,28.78,NA,79.88,NA,0.00,255.17,983.58,NA
2021-05-17 00:00:00,106.15,255.93,7.74,44.05,29.72,18.69,22.49,1.42,23.82,1.60,11.66,1.83,NA,NA,NA,30.78,28.81,NA,195.62,NA,0.00,97.68,983.42,NA
2021-05-18 00:00:00,28.61,72.26,1.69,20.97,12.52,16.84,8.78,1.34,8.56,0.63,2.91,0.14,NA,NA,NA,28.11,28.84,NA,135.08,NA,0.00,65.97,983.85,NA
2021-05-19 00:00:00,41.26,56.75,1.39,13.79,8.48,16.68,7.09,1.77,4.77,0.72,2.22,0.02,NA,NA,NA,22.00,28.91,NA,90.41,NA,0.00,35.47,982.10,NA
2021-05-20 00:00:00,47.81,77.68,1.36,14.37,8.77,15.84,7.19,1.39,4.78,0.27,1.62,0.03,NA,NA,NA,25.61,28.84,NA,148.18,NA,0.00,197.23,979.17,NA
2021-05-21 00:00:00,28.99,48.75,1.75,17.14,10.55,14.07,5.76,0.84,3.39,0.49,4.23,0.27,NA,NA,NA,25.84,28.81,NA,110.88,0.50,0.50,199.63,982.26,NA
2021-05-22 00:00:00,31.40,63.09,1.73,18.01,11.01,24.78,7.62,1.15,3.28,0.40,4.86,0.62,NA,NA,NA,28.04,28.81,NA,160.40,NA,0.00,281.09,982.28,NA
2021-05-23 00:00:00,105.49,319.76,2.00,18.37,11.41,26.95,7.19,1.44,3.09,0.56,5.17,0.68,NA,NA,NA,27.82,28.81,NA,257.43,NA,0.00,212.81,983.27,NA
2021-05-24 00:00:00,46.39,132.78,1.59,17.67,10.72,19.95,9.27,0.95,28.04,0.37,2.78,0.04,NA,NA,NA,29.33,28.81,NA,286.34,NA,0.00,279.09,983.10,NA
2021-05-25 00:00:00,34.47,142.79,1.86,23.05,14.06,15.47,12.61,1.35,47.66,0.40,9.58,0.17,NA,NA,NA,31.57,28.81,NA,295.57,NA,0.00,285.10,979.38,NA
2021-05-26 00:00:00,68.79,169.46,4.30,30.55,19.88,13.61,16.47,1.30,35.82,0.96,10.65,1.15,NA,NA,NA,31.48,28.80,NA,264.81,NA,0.00,273.12,977.20,NA
2021-05-27 00:00:00,57.60,172.00,3.11,23.01,14.91,13.75,13.66,0.72,19.24,0.95,8.43,1.22,NA,NA,NA,32.70,28.78,NA,191.15,NA,0.00,267.99,977.36,NA
2021-05-28 00:00:00,30.03,95.79,2.03,14.72,9.54,17.64,7.29,1.61,3.30,0.52,2.81,0.12,NA,NA,NA,32.39,28.79,NA,116.67,NA,0.00,258.05,979.26,NA
2021-05-29 00:00:00,19.21,98.25,2.19,13.74,9.12,19.57,7.11,1.51,3.16,0.38,2.07,0.01,NA,NA,NA,32.49,28.79,NA,126.89,NA,0.00,239.94,980.63,NA
2021-05-30 00:00:00,23.50,133.08,2.24,14.27,9.44,20.22,8.12,1.09,2.72,0.29,2.18,0.04,NA,NA,NA,30.90,28.79,NA,131.18,NA,0.00,233.31,980.81,NA
2021-05-31 00:00:00,59.88,186.46,3.43,21.87,14.52,19.20,15.09,1.18,36.66,1.40,4.72,0.55,NA,NA,NA,32.95,28.66,NA,128.51,NA,0.00,233.16,977.54,NA
2021-06-01 00:00:00,26.36,53.99,1.95,14.32,9.26,14.87,9.42,0.95,68.00,0.22,1.74,0.03,NA,NA,NA,26.26,28.54,NA,91.83,NA,0.00,158.69,980.66,NA
2021-06-02 00:00:00,49.96,117.33,4.43,19.41,13.91,15.58,13.33,1.50,77.11,0.76,7.48,0.65,NA,NA,NA,29.61,28.51,NA,141.77,NA,0.00,229.84,981.69,NA
2021-06-03 00:00:00,73.08,160.95,2.46,16.95,11.05,16.35,16.72,1.47,82.40,0.92,6.90,0.15,NA,NA,NA,30.58,28.50,NA,115.17,NA,0.00,216.98,982.78,NA
2021-06-04 00:00:00,83.27,183.87,2.81,14.11,9.76,14.18,14.51,1.00,93.20,0.92,2.43,0.10,NA,NA,NA,30.94,28.50,NA,87.38,NA,0.00,229.36,982.77,NA
2021-06-05 00:00:00,50.46,123.53,2.83,22.24,14.26,15.28,20.16,NA,63.76,0.89,5.98,0.84,NA,NA,NA,28.02,28.48,NA,124.32,NA,0.00,145.59,981.26,NA
2021-06-06 00:00:00,49.25,172.70,3.20,18.48,12.45,15.76,12.19,1.34,74.86,0.71,5.22,0.89,NA,NA,NA,31.78,28.50,NA,149.44,NA,0.00,252.62,980.69,NA
2021-06-07 00:00:00,66.41,204.06,4.22,22.01,15.11,20.20,17.58,1.30,70.16,0.81,4.77,0.58,NA,NA,NA,34.08,28.51,NA,157.12,NA,0.00,233.85,978.50,NA
2021-06-08 00:00:00,87.08,451.29,8.10,37.77,26.57,19.66,14.52,1.95,33.13,0.92,15.76,1.82,NA,NA,NA,36.25,28.57,NA,231.48,NA,0.00,220.30,976.13,NA
2021-06-09 00:00:00,61.73,418.49,2.92,30.30,18.51,19.53,11.65,2.22,47.23,0.38,6.57,0.56,NA,NA,NA,37.34,28.69,NA,226.91,NA,0.00,232.15,974.71,NA
2021-06-10 00:00:00,58.51,217.89,4.26,25.37,16.97,19.13,8.91,1.99,53.01,0.75,3.94,0.24,NA,NA,NA,33.79,28.74,NA,102.26,NA,0.00,210.86,975.14,NA
2021-06-11 00:00:00,47.86,155.21,4.67,23.38,16.27,15.70,8.12,1.49,36.63,0.68,3.25,0.06,NA,NA,NA,30.85,28.82,NA,89.30,NA,0.00,219.64,974.91,NA
2021-06-12 00:00:00,35.27,95.41,4.32,25.37,17.01,19.44,10.33,0.68,48.22,0.56,3.79,0.10,NA,NA,NA,30.47,28.68,NA,111.25,NA,0.00,186.52,976.50,NA
2021-06-13 00:00:00,45.59,93.82,4.24,28.71,18.72,20.50,13.01,0.72,48.21,0.85,7.79,0.63,NA,NA,NA,29.25,28.69,NA,172.57,NA,0.00,180.33,977.37,NA
2021-06-14 00:00:00,45.71,109.55,4.79,27.57,18.56,17.23,13.95,0.69,67.03,0.83,4.96,0.28,NA,NA,NA,32.23,28.69,NA,118.81,NA,0.00,239.52,975.18,NA
2021-06-15 00:00:00,34.84,126.65,3.83,26.23,17.07,15.91,10.38,0.63,55.60,0.50,4.56,0.19,NA,NA,NA,31.74,28.69,NA,157.43,NA,0.00,217.80,972.17,NA
2021-06-16 00:00:00,38.96,80.52,3.38,25.83,16.48,16.77,11.10,0.73,57.72,0.78,5.77,0.16,NA,NA,NA,28.46,28.67,NA,92.42,NA,0.00,149.98,975.44,NA
2021-06-17 00:00:00,40.14,73.96,4.65,24.75,16.95,14.65,9.25,0.70,42.75,0.56,2.32,0.27,NA,NA,NA,29.29,28.67,NA,67.31,NA,0.00,210.76,976.91,NA
2021-06-18 00:00:00,39.41,70.80,3.29,23.16,15.00,15.16,11.73,0.72,43.13,0.78,2.97,0.16,NA,NA,NA,29.93,28.68,NA,74.92,3.50,14.00,235.72,978.03,NA
2021-06-19 00:00:00,28.65,52.96,3.38,19.58,13.17,15.96,18.36,0.61,38.75,0.47,0.94,0.00,NA,NA,NA,28.97,28.69,NA,66.06,NA,0.00,215.53,977.76,NA
2021-06-20 00:00:00,17.76,27.41,2.76,19.28,12.50,14.88,7.50,0.56,NA,0.27,0.71,0.01,NA,NA,NA,28.72,28.66,NA,59.70,NA,0.00,206.92,978.51,NA
2021-06-21 00:00:00,34.00,73.75,3.78,23.15,15.39,15.73,11.78,0.64,5.17,0.40,1.45,0.19,NA,NA,NA,31.42,28.67,NA,74.60,NA,0.00,244.63,979.06,NA
2021-06-22 00:00:00,50.38,195.75,6.07,30.24,20.88,13.40,15.99,0.69,6.88,0.67,8.19,0.88,NA,NA,NA,34.25,28.69,NA,217.88,NA,0.00,238.95,978.24,NA
2021-06-23 00:00:00,77.42,291.50,9.51,30.93,24.20,14.26,25.38,0.73,4.96,0.94,10.29,1.15,NA,NA,NA,34.48,28.68,NA,135.01,NA,0.00,243.67,979.07,NA
2021-06-24 00:00:00,50.68,132.39,3.55,25.84,16.65,14.50,9.97,0.68,3.09,0.65,3.66,0.44,NA,NA,NA,31.68,28.69,NA,115.20,NA,0.00,196.64,979.16,NA
2021-06-25 00:00:00,53.75,191.08,3.12,28.52,17.71,14.90,14.64,0.66,3.72,0.73,7.25,0.72,NA,NA,NA,31.90,28.68,NA,166.39,NA,0.00,228.17,978.13,NA
2021-06-26 00:00:00,37.02,161.96,3.41,37.23,22.54,21.37,11.60,0.70,20.90,0.62,7.51,0.86,NA,NA,NA,31.97,28.64,NA,164.71,NA,0.00,207.69,980.13,NA
2021-06-27 00:00:00,71.91,225.16,2.67,28.62,17.36,12.36,4.97,0.73,30.61,0.96,4.74,0.38,NA,NA,NA,33.23,28.60,NA,86.22,NA,0.00,183.95,982.42,NA
2021-06-28 00:00:00,85.55,246.15,5.90,39.37,25.70,12.52,6.68,0.90,17.18,1.13,5.05,1.22,NA,NA,NA,33.54,30.40,NA,108.27,NA,0.00,180.19,980.82,NA
2021-06-29 00:00:00,76.58,300.89,22.12,55.99,47.85,12.16,8.99,0.74,21.65,0.88,10.23,3.53,NA,NA,NA,35.47,44.88,NA,226.16,NA,0.00,240.45,977.71,NA
2021-06-30 00:00:00,77.01,484.58,2.67,39.58,23.54,14.18,13.50,0.61,15.80,0.53,17.40,0.86,NA,NA,NA,37.50,47.09,NA,247.56,NA,0.00,228.11,974.71,NA
2021-07-01 00:00:00,47.33,325.12,3.19,23.58,15.21,12.98,10.90,0.57,14.61,0.30,3.99,0.30,NA,NA,NA,37.05,60.23,NA,221.77,NA,0.00,238.34,972.94,NA
2021-07-02 00:00:00,52.79,323.12,1.98,20.92,12.74,10.46,6.98,0.52,12.65,0.41,3.75,0.32,NA,NA,NA,34.95,70.83,NA,227.89,0.50,1.00,224.48,974.42,NA
2021-07-03 00:00:00,33.96,131.46,2.52,26.17,15.92,7.91,6.87,0.54,14.81,0.25,5.12,0.19,NA,NA,NA,30.38,80.28,NA,177.19,0.75,1.50,148.38,978.18,NA
2021-07-04 00:00:00,62.45,182.33,14.58,37.21,31.93,6.76,7.20,0.67,17.96,0.80,10.29,0.80,NA,NA,NA,32.46,68.85,NA,154.86,0.50,0.50,246.56,979.65,NA
2021-07-05 00:00:00,53.96,192.52,4.14,33.17,20.99,7.68,6.76,0.55,18.76,0.67,4.19,1.72,NA,NA,NA,33.83,72.55,NA,227.73,NA,0.00,228.51,980.01,NA
2021-07-06 00:00:00,42.28,200.62,2.31,26.93,16.29,7.59,7.80,0.56,21.85,0.28,7.05,0.20,NA,NA,NA,35.06,70.32,NA,253.98,NA,0.00,244.34,978.32,NA
2021-07-07 00:00:00,63.53,249.46,4.08,38.37,23.74,8.26,7.17,0.58,18.98,0.47,15.34,0.60,NA,NA,NA,36.12,67.48,NA,253.87,NA,0.00,246.00,976.83,NA
2021-07-08 00:00:00,48.32,260.78,2.36,25.96,15.74,11.25,14.13,0.57,20.91,0.28,6.65,0.22,NA,NA,NA,36.00,64.41,NA,224.83,NA,0.00,241.34,976.73,NA
2021-07-09 00:00:00,44.02,111.89,1.85,19.49,11.88,13.99,7.12,0.64,25.42,0.41,2.73,0.06,NA,NA,NA,32.79,79.29,NA,87.56,NA,0.00,202.58,978.24,NA
2021-07-10 00:00:00,42.83,97.17,2.27,18.93,11.92,15.26,6.85,0.58,15.17,0.41,4.46,0.03,NA,NA,NA,34.24,77.88,NA,82.72,NA,0.00,226.67,977.84,NA
2021-07-11 00:00:00,42.21,106.81,2.14,17.28,10.94,15.17,5.04,0.54,15.28,0.30,2.57,0.03,NA,NA,NA,33.34,83.24,NA,92.25,NA,0.00,197.68,979.25,NA
2021-07-12 00:00:00,34.17,84.15,2.19,19.53,12.15,13.12,6.87,0.51,10.10,0.21,1.91,0.01,NA,NA,NA,31.49,86.58,NA,94.80,NA,0.00,171.58,981.08,NA
2021-07-13 00:00:00,26.13,49.91,2.62,18.66,12.06,13.72,6.98,0.54,4.61,0.28,1.92,0.04,NA,NA,NA,28.37,83.85,NA,73.71,3.17,19.00,74.43,980.63,NA
2021-07-14 00:00:00,30.33,50.03,3.05,16.15,11.01,14.24,5.77,0.58,5.31,0.36,3.15,0.22,NA,NA,NA,27.00,80.69,NA,68.75,2.47,37.00,67.65,979.73,NA
2021-07-15 00:00:00,32.39,50.48,1.97,9.61,6.74,17.30,7.57,0.56,9.09,0.33,3.14,0.16,NA,NA,NA,29.81,73.51,NA,81.32,NA,0.00,198.63,979.90,NA
2021-07-16 00:00:00,38.83,77.67,1.80,10.71,7.13,17.10,6.02,0.54,16.81,0.21,2.11,0.06,NA,NA,NA,32.55,67.43,NA,71.42,NA,0.00,244.57,981.20,NA
2021-07-17 00:00:00,62.49,124.92,2.04,15.35,9.82,16.26,6.60,0.61,28.06,0.44,5.55,0.28,NA,NA,NA,33.68,64.69,NA,101.21,NA,0.00,209.83,978.87,NA
2021-07-18 00:00:00,37.92,81.46,3.84,23.38,15.56,16.56,5.73,0.60,9.98,0.46,4.36,1.14,NA,NA,NA,31.00,71.23,NA,110.49,NA,0.00,117.67,975.94,NA
2021-07-19 00:00:00,13.49,21.51,1.92,15.17,9.67,15.83,6.32,0.50,6.09,0.21,11.24,0.55,NA,NA,NA,26.14,85.80,NA,165.91,3.31,169.00,23.61,975.80,NA
2021-07-20 00:00:00,25.72,39.13,2.75,15.68,10.58,16.07,5.22,0.62,9.15,0.34,9.77,0.83,NA,NA,NA,27.37,80.15,NA,86.69,2.83,17.00,135.81,975.76,NA
2021-07-21 00:00:00,29.82,55.88,3.00,17.09,11.54,14.63,6.63,0.68,14.78,0.54,7.27,1.58,NA,NA,NA,30.07,73.36,NA,116.61,NA,0.00,191.55,974.30,NA
2021-07-22 00:00:00,22.73,32.32,1.54,7.17,5.05,14.78,6.28,0.51,9.35,0.41,2.66,0.11,NA,NA,NA,29.47,74.46,NA,66.13,NA,0.00,176.75,973.52,NA
2021-07-23 00:00:00,32.71,54.04,1.51,10.03,6.61,14.97,6.41,0.56,15.63,0.21,5.50,0.24,NA,NA,NA,30.75,71.05,NA,87.70,NA,0.00,187.38,974.72,NA
2021-07-24 00:00:00,46.48,71.48,2.19,12.13,8.26,14.60,5.80,0.62,14.17,0.51,3.28,0.26,NA,NA,NA,30.93,74.38,NA,92.95,2.60,13.00,202.86,976.29,NA
2021-07-25 00:00:00,16.20,30.50,1.41,8.17,5.52,16.13,5.97,1.12,6.41,0.14,1.75,0.08,NA,NA,NA,32.43,67.72,NA,73.98,NA,0.00,94.19,974.09,NA
2021-07-26 00:00:00,44.09,65.62,2.01,12.75,8.42,16.08,6.44,0.79,6.39,0.37,3.41,0.31,NA,NA,NA,30.34,76.23,NA,79.97,NA,0.00,69.93,974.55,NA
2021-07-27 00:00:00,37.36,52.34,2.80,16.59,11.11,17.28,4.69,0.71,4.48,0.37,11.99,0.88,NA,NA,NA,28.18,85.16,NA,168.18,1.52,30.50,35.00,972.59,NA
2021-07-28 00:00:00,17.20,27.22,3.03,17.49,11.80,16.88,3.89,0.55,3.22,0.05,7.90,0.35,NA,NA,NA,26.73,86.76,NA,237.03,0.90,23.50,21.02,973.90,NA
2021-07-29 00:00:00,22.68,43.04,5.35,12.12,10.80,15.85,6.41,0.57,5.40,0.14,8.85,0.96,NA,NA,NA,28.54,78.74,NA,248.75,0.50,0.50,138.20,974.56,NA
2021-07-30 00:00:00,22.78,32.95,1.67,11.62,7.62,14.70,5.86,0.61,6.34,0.16,5.86,0.51,NA,NA,NA,28.13,80.09,NA,130.50,0.50,0.50,89.83,975.38,NA
2021-07-31 00:00:00,19.61,33.06,1.96,7.81,5.76,15.09,4.03,0.60,9.21,0.12,2.01,0.08,NA,NA,NA,30.03,75.11,NA,67.08,1.83,5.50,205.87,975.89,NA
2021-08-01 00:00:00,30.12,64.87,10.79,13.68,16.23,13.75,5.47,0.66,5.43,0.22,9.60,0.97,NA,NA,NA,28.52,80.67,NA,145.72,1.30,13.00,91.49,975.26,NA
2021-08-02 00:00:00,36.31,46.57,3.17,11.48,8.72,13.72,6.67,0.60,8.15,0.29,2.44,0.20,NA,NA,NA,28.82,80.81,NA,111.52,0.83,2.50,114.95,975.69,NA
2021-08-03 00:00:00,26.15,38.86,1.61,8.67,5.92,12.41,5.07,0.57,14.54,0.15,2.42,0.16,NA,NA,NA,30.44,73.59,NA,59.70,NA,0.00,205.67,976.75,NA
2021-08-04 00:00:00,19.47,30.16,1.58,6.91,4.94,13.40,4.35,0.52,11.80,0.06,1.53,0.04,NA,NA,NA,30.61,70.89,NA,65.45,NA,0.00,268.43,977.60,NA
2021-08-05 00:00:00,28.19,43.41,1.84,9.78,6.72,13.30,4.42,0.72,11.50,0.16,1.70,0.07,NA,NA,NA,30.06,74.07,NA,84.57,NA,0.00,194.74,977.54,NA
2021-08-06 00:00:00,32.88,50.47,1.83,11.37,7.52,12.06,4.28,0.63,10.89,0.23,1.60,0.11,NA,NA,NA,31.12,71.95,NA,73.74,NA,0.00,210.70,977.35,NA
2021-08-07 00:00:00,35.73,54.41,2.44,15.53,10.26,11.58,5.14,0.67,7.41,0.37,9.77,0.38,NA,NA,NA,29.24,78.82,NA,132.87,5.70,28.50,124.69,978.93,NA
2021-08-08 00:00:00,35.61,47.73,2.23,15.35,10.00,10.94,4.24,0.61,9.44,0.25,5.81,0.36,NA,NA,NA,27.87,82.90,NA,109.70,0.50,3.50,81.96,980.48,NA
2021-08-09 00:00:00,48.94,68.42,4.15,21.30,14.46,13.42,5.36,0.81,11.36,0.51,7.15,1.04,NA,NA,NA,28.94,79.46,NA,96.19,NA,0.00,124.32,980.38,NA
2021-08-10 00:00:00,36.44,117.62,3.23,17.87,11.93,12.61,6.79,0.63,4.10,0.20,7.21,0.87,NA,NA,NA,30.94,71.88,NA,239.43,NA,0.00,222.26,978.78,NA
2021-08-11 00:00:00,32.25,122.00,2.57,15.78,10.53,12.39,5.76,0.55,13.38,0.12,10.95,0.41,NA,NA,NA,31.41,66.06,NA,250.18,NA,0.00,228.49,978.89,NA
2021-08-12 00:00:00,30.34,115.77,2.47,14.78,9.89,12.26,5.68,0.58,10.44,0.12,5.56,0.35,NA,NA,NA,31.12,66.93,NA,268.64,NA,0.00,230.38,980.25,NA
2021-08-13 00:00:00,31.10,105.53,2.57,13.83,9.50,11.93,5.73,0.58,12.16,0.15,5.65,0.31,NA,NA,NA,31.59,65.48,NA,229.18,NA,0.00,210.79,978.63,NA
2021-08-14 00:00:00,29.59,104.62,1.87,11.01,7.39,12.15,5.46,0.53,12.15,0.06,2.82,0.08,NA,NA,NA,31.49,65.13,NA,193.07,NA,0.00,224.00,976.66,NA
2021-08-15 00:00:00,31.75,112.79,2.46,12.11,8.46,11.74,5.41,0.53,12.49,0.06,2.61,0.25,NA,NA,NA,31.51,66.60,NA,263.43,NA,0.00,224.20,978.12,NA
2021-08-16 00:00:00,35.33,120.28,2.40,11.96,8.34,12.51,4.68,0.58,12.81,0.08,3.56,0.19,NA,NA,NA,32.02,65.16,NA,275.09,NA,0.00,222.06,981.19,NA
2021-08-17 00:00:00,52.81,154.52,4.67,15.34,11.98,11.61,5.07,0.69,14.81,0.32,8.19,0.66,NA,NA,NA,32.49,67.94,NA,243.40,NA,0.00,217.39,980.98,NA
2021-08-18 00:00:00,68.00,172.35,8.32,20.65,17.86,11.10,5.83,0.78,21.41,0.43,12.33,2.91,NA,NA,NA,32.23,68.50,NA,296.75,NA,0.00,207.97,979.00,NA
2021-08-19 00:00:00,76.62,139.18,2.70,16.98,11.27,10.26,3.99,0.77,21.40,0.52,4.55,0.50,NA,NA,NA,31.69,69.88,NA,95.28,NA,0.00,155.05,978.19,NA
2021-08-20 00:00:00,42.29,65.22,2.09,15.07,9.73,10.15,5.95,0.67,12.28,0.34,3.60,0.41,NA,NA,NA,27.44,78.82,NA,77.08,NA,0.00,58.54,980.75,NA
2021-08-21 00:00:00,22.33,26.11,1.35,6.94,4.80,9.21,6.31,0.68,8.32,0.12,1.18,0.04,NA,NA,NA,27.43,83.39,NA,67.49,NA,0.00,135.87,982.12,NA
2021-08-22 00:00:00,38.74,49.13,1.93,12.60,8.27,9.63,6.87,0.71,12.21,0.24,3.16,0.62,NA,NA,NA,29.23,78.37,NA,91.18,NA,0.00,143.09,981.87,NA
2021-08-23 00:00:00,34.24,53.55,1.97,13.22,8.65,12.73,4.83,0.65,18.69,0.19,8.71,0.66,NA,NA,NA,29.90,76.35,NA,172.17,NA,0.00,148.19,979.69,NA
2021-08-24 00:00:00,44.05,75.26,7.38,16.36,14.73,14.23,5.61,0.79,8.64,0.23,11.04,0.94,NA,NA,NA,30.72,77.04,NA,207.93,NA,0.00,147.76,978.37,NA
2021-08-25 00:00:00,35.88,118.10,4.03,18.35,13.06,13.54,5.17,0.62,10.32,0.34,10.36,1.32,NA,NA,NA,31.42,68.00,NA,228.52,NA,0.00,226.25,976.33,NA
2021-08-26 00:00:00,28.17,127.35,3.59,13.22,9.96,10.68,4.48,0.60,10.10,0.11,6.66,0.94,NA,NA,NA,29.75,68.30,NA,249.68,NA,0.00,179.33,975.86,NA
2021-08-27 00:00:00,38.20,152.93,2.46,13.79,9.35,10.87,4.98,0.62,11.22,0.15,6.62,0.74,NA,NA,NA,30.60,67.68,NA,183.91,NA,0.00,212.08,977.92,NA
2021-08-28 00:00:00,47.89,126.48,3.96,17.05,12.30,10.92,4.83,0.69,19.08,0.53,7.02,0.81,NA,NA,NA,30.31,69.95,NA,104.78,10.00,30.00,165.42,978.85,NA
2021-08-29 00:00:00,53.69,110.58,1.67,11.67,7.61,10.18,5.78,0.68,19.07,0.28,5.47,0.29,NA,NA,NA,29.80,72.37,NA,81.88,NA,0.00,192.30,979.57,NA
2021-08-30 00:00:00,22.32,38.24,1.31,8.03,5.34,10.08,5.97,0.58,13.94,0.09,1.62,0.05,NA,NA,NA,29.31,72.24,NA,73.40,NA,0.00,168.82,982.96,NA
2021-08-31 00:00:00,17.34,26.51,1.57,10.03,6.65,9.59,6.27,0.68,5.82,0.32,2.66,0.20,NA,NA,NA,25.54,83.37,NA,75.99,NA,0.00,40.83,984.81,NA
2021-09-01 00:00:00,17.84,19.37,1.60,8.48,5.75,11.10,6.35,0.63,5.32,0.21,1.47,0.12,NA,NA,NA,24.86,87.03,NA,65.74,NA,0.00,35.67,984.29,NA
2021-09-02 00:00:00,18.00,26.30,3.23,12.09,9.08,6.23,5.97,0.69,9.91,0.21,2.17,0.23,NA,NA,NA,28.26,78.50,NA,68.96,NA,0.00,184.03,981.95,NA
2021-09-03 00:00:00,23.00,39.66,3.15,9.43,7.58,7.06,5.25,0.69,21.87,0.21,6.25,0.73,NA,NA,NA,28.54,75.98,NA,89.19,NA,0.00,187.39,980.56,NA
2021-09-04 00:00:00,23.35,32.92,2.63,14.34,9.69,7.00,5.16,0.79,18.26,0.26,4.97,0.92,NA,NA,NA,26.68,82.98,NA,73.90,9.43,28.30,94.93,980.57,NA
2021-09-05 00:00:00,58.10,86.71,10.74,23.48,21.52,6.09,6.00,0.98,26.11,0.91,24.52,3.25,NA,NA,NA,28.68,80.18,NA,124.67,5.70,28.50,157.38,980.39,NA
2021-09-06 00:00:00,49.63,68.84,4.50,14.01,11.13,6.16,5.47,0.77,15.20,0.39,13.85,1.30,NA,NA,NA,30.01,78.28,NA,112.82,1.50,3.00,148.90,981.64,NA
2021-09-07 00:00:00,40.86,58.69,1.89,10.01,6.92,6.55,4.67,0.66,8.99,0.13,3.67,0.42,NA,NA,NA,28.94,80.13,NA,79.46,0.32,9.50,106.42,983.18,NA
2021-09-08 00:00:00,19.88,38.75,1.47,9.21,6.10,6.34,4.99,0.59,11.33,0.12,2.87,0.25,NA,NA,NA,29.02,74.94,NA,72.58,0.00,0.00,175.64,982.11,NA
2021-09-09 00:00:00,28.85,51.95,1.73,11.81,7.69,6.21,5.71,0.69,10.80,0.22,5.24,0.53,NA,NA,NA,29.21,74.95,NA,67.14,0.00,0.00,158.54,981.04,NA
2021-09-10 00:00:00,28.79,48.00,1.43,9.43,6.18,6.01,6.14,0.62,13.98,0.11,2.53,0.17,NA,NA,NA,28.98,74.25,NA,70.78,0.00,0.00,159.82,980.97,NA
2021-09-11 00:00:00,13.31,27.91,1.36,9.64,6.22,5.16,5.20,0.71,11.60,0.11,2.50,0.12,NA,NA,NA,25.01,85.39,NA,65.99,0.97,70.50,25.08,980.64,NA
2021-09-12 00:00:00,25.83,40.57,1.85,12.38,8.10,5.63,6.13,0.69,16.92,0.19,5.12,0.37,NA,NA,NA,27.87,78.67,NA,112.56,0.00,0.00,154.72,979.11,NA
2021-09-13 00:00:00,24.66,39.15,1.85,9.50,6.57,6.85,5.07,0.65,10.29,0.27,3.56,0.33,NA,NA,NA,27.61,79.59,NA,83.49,0.01,0.50,112.83,979.42,NA
2021-09-14 00:00:00,21.88,40.37,1.69,7.80,5.53,6.86,6.46,0.66,8.10,0.17,1.29,0.10,NA,NA,NA,28.32,76.17,NA,47.90,0.00,0.00,133.47,981.73,NA
2021-09-15 00:00:00,20.25,56.85,6.67,11.66,11.65,6.62,6.17,0.69,13.73,0.32,3.11,0.57,NA,NA,NA,29.19,71.14,NA,85.31,0.00,0.00,205.96,982.76,NA
2021-09-16 00:00:00,37.55,89.05,9.91,16.18,16.69,6.19,6.62,0.73,6.12,0.50,13.74,1.97,NA,NA,NA,25.97,83.66,NA,109.87,0.60,58.00,61.81,981.51,NA
2021-09-17 00:00:00,16.83,26.39,1.56,7.13,5.03,5.75,5.69,0.62,8.95,0.13,1.83,0.15,NA,NA,NA,26.86,77.32,NA,61.88,0.00,0.00,123.62,980.81,NA
2021-09-18 00:00:00,25.07,39.00,1.49,7.23,5.07,5.09,5.04,0.65,13.69,0.19,1.26,0.14,NA,NA,NA,28.63,74.17,NA,58.60,0.00,0.00,193.77,982.59,NA
2021-09-19 00:00:00,32.42,59.00,2.04,12.79,8.46,4.81,5.52,0.68,13.46,0.25,2.54,0.34,NA,NA,NA,29.55,74.15,NA,76.82,0.00,0.00,187.94,984.14,NA
2021-09-20 00:00:00,38.75,69.33,2.57,15.04,10.11,4.46,5.53,0.76,18.85,0.37,4.34,0.74,NA,NA,NA,29.77,74.66,NA,72.47,0.00,0.00,180.31,983.25,NA
2021-09-21 00:00:00,43.09,76.87,5.96,16.15,13.45,4.69,6.07,0.74,16.98,0.47,11.56,1.32,NA,NA,NA,28.67,78.35,NA,76.96,0.01,1.00,130.92,982.17,NA
