Timestamp,PM2.5,PM10,NO,NO2,NOx,NH3,SO2,CO,Ozone,Benzene,Toluene,Xylene,O_Xylene,Eth_Benzene,MP_Xylene,AT,RH,WS,WD,RF,TOT_RF,SR,BP,VWS,Year,Month,Month_Name,Day,DayOfWeek,Is_Weekend,Season,PM2.5_PM10_ratio,BTX_Total,Toluene_Benzene_ratio,Ventilation_Index_Proxy,Valid_Criteria_Count,Has_PM,Is_AQI_Valid_Day,SubIndex_PM2.5,SubIndex_PM10,SubIndex_NO2,SubIndex_NH3,SubIndex_SO2,SubIndex_CO,SubIndex_Ozone,AQI,Dominant_Pollutant,AQI_Category
2017-01-01,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,1,Jan,1,Sunday,1,Winter,,,,,0,False,False,,,,,,,,,None,Unknown
2017-01-02,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,1,Jan,2,Monday,0,Winter,,,,,0,False,False,,,,,,,,,None,Unknown
2017-01-03,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,1,Jan,3,Tuesday,0,Winter,,,,,0,False,False,,,,,,,,,None,Unknown
2017-01-04,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,1,Jan,4,Wednesday,0,Winter,,,,,0,False,False,,,,,,,,,None,Unknown
2017-01-05,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,1,Jan,5,Thursday,0,Winter,,,,,0,False,False,,,,,,,,,None,Unknown
2017-01-06,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,1,Jan,6,Friday,0,Winter,,,,,0,False,False,,,,,,,,,None,Unknown
2017-01-07,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,1,Jan,7,Saturday,1,Winter,,,,,0,False,False,,,,,,,,,None,Unknown
2017-01-08,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,1,Jan,8,Sunday,1,Winter,,,,,0,False,False,,,,,,,,,None,Unknown
2017-01-09,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,1,Jan,9,Monday,0,Winter,,,,,0,False,False,,,,,,,,,None,Unknown
2017-01-10,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,1,Jan,10,Tuesday,0,Winter,,,,,0,False,False,,,,,,,,,None,Unknown
2017-01-11,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,1,Jan,11,Wednesday,0,Winter,,,,,0,False,False,,,,,,,,,None,Unknown
2017-01-12,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,1,Jan,12,Thursday,0,Winter,,,,,0,False,False,,,,,,,,,None,Unknown
2017-01-13,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,1,Jan,13,Friday,0,Winter,,,,,0,False,False,,,,,,,,,None,Unknown
2017-01-14,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,1,Jan,14,Saturday,1,Winter,,,,,0,False,False,,,,,,,,,None,Unknown
2017-01-15,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,1,Jan,15,Sunday,1,Winter,,,,,0,False,False,,,,,,,,,None,Unknown
2017-01-16,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,1,Jan,16,Monday,0,Winter,,,,,0,False,False,,,,,,,,,None,Unknown
2017-01-17,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,1,Jan,17,Tuesday,0,Winter,,,,,0,False,False,,,,,,,,,None,Unknown
2017-01-18,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,1,Jan,18,Wednesday,0,Winter,,,,,0,False,False,,,,,,,,,None,Unknown
2017-01-19,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,1,Jan,19,Thursday,0,Winter,,,,,0,False,False,,,,,,,,,None,Unknown
2017-01-20,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,1,Jan,20,Friday,0,Winter,,,,,0,False,False,,,,,,,,,None,Unknown
2017-01-21,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,1,Jan,21,Saturday,1,Winter,,,,,0,False,False,,,,,,,,,None,Unknown
2017-01-22,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,1,Jan,22,Sunday,1,Winter,,,,,0,False,False,,,,,,,,,None,Unknown
2017-01-23,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,1,Jan,23,Monday,0,Winter,,,,,0,False,False,,,,,,,,,None,Unknown
2017-01-24,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,1,Jan,24,Tuesday,0,Winter,,,,,0,False,False,,,,,,,,,None,Unknown
2017-01-25,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,1,Jan,25,Wednesday,0,Winter,,,,,0,False,False,,,,,,,,,None,Unknown
2017-01-26,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,1,Jan,26,Thursday,0,Winter,,,,,0,False,False,,,,,,,,,None,Unknown
2017-01-27,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,1,Jan,27,Friday,0,Winter,,,,,0,False,False,,,,,,,,,None,Unknown
2017-01-28,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,1,Jan,28,Saturday,1,Winter,,,,,0,False,False,,,,,,,,,None,Unknown
2017-01-29,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,1,Jan,29,Sunday,1,Winter,,,,,0,False,False,,,,,,,,,None,Unknown
2017-01-30,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,1,Jan,30,Monday,0,Winter,,,,,0,False,False,,,,,,,,,None,Unknown
2017-01-31,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,1,Jan,31,Tuesday,0,Winter,,,,,0,False,False,,,,,,,,,None,Unknown
2017-02-01,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,2,Feb,1,Wednesday,0,Winter,,,,,0,False,False,,,,,,,,,None,Unknown
2017-02-02,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,2,Feb,2,Thursday,0,Winter,,,,,0,False,False,,,,,,,,,None,Unknown
2017-02-03,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,2,Feb,3,Friday,0,Winter,,,,,0,False,False,,,,,,,,,None,Unknown
2017-02-04,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,2,Feb,4,Saturday,1,Winter,,,,,0,False,False,,,,,,,,,None,Unknown
2017-02-05,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,2,Feb,5,Sunday,1,Winter,,,,,0,False,False,,,,,,,,,None,Unknown
2017-02-06,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,2,Feb,6,Monday,0,Winter,,,,,0,False,False,,,,,,,,,None,Unknown
2017-02-07,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,2,Feb,7,Tuesday,0,Winter,,,,,0,False,False,,,,,,,,,None,Unknown
2017-02-08,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,2,Feb,8,Wednesday,0,Winter,,,,,0,False,False,,,,,,,,,None,Unknown
2017-02-09,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,2,Feb,9,Thursday,0,Winter,,,,,0,False,False,,,,,,,,,None,Unknown
2017-02-10,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,2,Feb,10,Friday,0,Winter,,,,,0,False,False,,,,,,,,,None,Unknown
2017-02-11,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,2,Feb,11,Saturday,1,Winter,,,,,0,False,False,,,,,,,,,None,Unknown
2017-02-12,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,2,Feb,12,Sunday,1,Winter,,,,,0,False,False,,,,,,,,,None,Unknown
2017-02-13,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,2,Feb,13,Monday,0,Winter,,,,,0,False,False,,,,,,,,,None,Unknown
2017-02-14,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,2,Feb,14,Tuesday,0,Winter,,,,,0,False,False,,,,,,,,,None,Unknown
2017-02-15,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,2,Feb,15,Wednesday,0,Winter,,,,,0,False,False,,,,,,,,,None,Unknown
2017-02-16,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,2,Feb,16,Thursday,0,Winter,,,,,0,False,False,,,,,,,,,None,Unknown
2017-02-17,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,2,Feb,17,Friday,0,Winter,,,,,0,False,False,,,,,,,,,None,Unknown
2017-02-18,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,2,Feb,18,Saturday,1,Winter,,,,,0,False,False,,,,,,,,,None,Unknown
2017-02-19,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,2,Feb,19,Sunday,1,Winter,,,,,0,False,False,,,,,,,,,None,Unknown
2017-02-20,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,2,Feb,20,Monday,0,Winter,,,,,0,False,False,,,,,,,,,None,Unknown
2017-02-21,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,2,Feb,21,Tuesday,0,Winter,,,,,0,False,False,,,,,,,,,None,Unknown
2017-02-22,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,2,Feb,22,Wednesday,0,Winter,,,,,0,False,False,,,,,,,,,None,Unknown
2017-02-23,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,2,Feb,23,Thursday,0,Winter,,,,,0,False,False,,,,,,,,,None,Unknown
2017-02-24,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,2,Feb,24,Friday,0,Winter,,,,,0,False,False,,,,,,,,,None,Unknown
2017-02-25,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,2,Feb,25,Saturday,1,Winter,,,,,0,False,False,,,,,,,,,None,Unknown
2017-02-26,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,2,Feb,26,Sunday,1,Winter,,,,,0,False,False,,,,,,,,,None,Unknown
2017-02-27,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,2,Feb,27,Monday,0,Winter,,,,,0,False,False,,,,,,,,,None,Unknown
2017-02-28,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,2,Feb,28,Tuesday,0,Winter,,,,,0,False,False,,,,,,,,,None,Unknown
2017-03-01,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,3,Mar,1,Wednesday,0,Summer,,,,,0,False,False,,,,,,,,,None,Unknown
2017-03-02,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,3,Mar,2,Thursday,0,Summer,,,,,0,False,False,,,,,,,,,None,Unknown
2017-03-03,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,3,Mar,3,Friday,0,Summer,,,,,0,False,False,,,,,,,,,None,Unknown
2017-03-04,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,3,Mar,4,Saturday,1,Summer,,,,,0,False,False,,,,,,,,,None,Unknown
2017-03-05,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,3,Mar,5,Sunday,1,Summer,,,,,0,False,False,,,,,,,,,None,Unknown
2017-03-06,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,3,Mar,6,Monday,0,Summer,,,,,0,False,False,,,,,,,,,None,Unknown
2017-03-07,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,3,Mar,7,Tuesday,0,Summer,,,,,0,False,False,,,,,,,,,None,Unknown
2017-03-08,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,3,Mar,8,Wednesday,0,Summer,,,,,0,False,False,,,,,,,,,None,Unknown
2017-03-09,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,3,Mar,9,Thursday,0,Summer,,,,,0,False,False,,,,,,,,,None,Unknown
2017-03-10,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,3,Mar,10,Friday,0,Summer,,,,,0,False,False,,,,,,,,,None,Unknown
2017-03-11,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,3,Mar,11,Saturday,1,Summer,,,,,0,False,False,,,,,,,,,None,Unknown
2017-03-12,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,3,Mar,12,Sunday,1,Summer,,,,,0,False,False,,,,,,,,,None,Unknown
2017-03-13,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,3,Mar,13,Monday,0,Summer,,,,,0,False,False,,,,,,,,,None,Unknown
2017-03-14,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,3,Mar,14,Tuesday,0,Summer,,,,,0,False,False,,,,,,,,,None,Unknown
2017-03-15,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,3,Mar,15,Wednesday,0,Summer,,,,,0,False,False,,,,,,,,,None,Unknown
2017-03-16,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,3,Mar,16,Thursday,0,Summer,,,,,0,False,False,,,,,,,,,None,Unknown
2017-03-17,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,3,Mar,17,Friday,0,Summer,,,,,0,False,False,,,,,,,,,None,Unknown
2017-03-18,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,3,Mar,18,Saturday,1,Summer,,,,,0,False,False,,,,,,,,,None,Unknown
2017-03-19,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,3,Mar,19,Sunday,1,Summer,,,,,0,False,False,,,,,,,,,None,Unknown
2017-03-20,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,3,Mar,20,Monday,0,Summer,,,,,0,False,False,,,,,,,,,None,Unknown
2017-03-21,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,3,Mar,21,Tuesday,0,Summer,,,,,0,False,False,,,,,,,,,None,Unknown
2017-03-22,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,3,Mar,22,Wednesday,0,Summer,,,,,0,False,False,,,,,,,,,None,Unknown
2017-03-23,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,3,Mar,23,Thursday,0,Summer,,,,,0,False,False,,,,,,,,,None,Unknown
2017-03-24,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,3,Mar,24,Friday,0,Summer,,,,,0,False,False,,,,,,,,,None,Unknown
2017-03-25,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,3,Mar,25,Saturday,1,Summer,,,,,0,False,False,,,,,,,,,None,Unknown
2017-03-26,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,3,Mar,26,Sunday,1,Summer,,,,,0,False,False,,,,,,,,,None,Unknown
2017-03-27,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,3,Mar,27,Monday,0,Summer,,,,,0,False,False,,,,,,,,,None,Unknown
2017-03-28,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,3,Mar,28,Tuesday,0,Summer,,,,,0,False,False,,,,,,,,,None,Unknown
2017-03-29,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,3,Mar,29,Wednesday,0,Summer,,,,,0,False,False,,,,,,,,,None,Unknown
2017-03-30,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,3,Mar,30,Thursday,0,Summer,,,,,0,False,False,,,,,,,,,None,Unknown
2017-03-31,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,3,Mar,31,Friday,0,Summer,,,,,0,False,False,,,,,,,,,None,Unknown
2017-04-01,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,4,Apr,1,Saturday,1,Summer,,,,,0,False,False,,,,,,,,,None,Unknown
2017-04-02,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,4,Apr,2,Sunday,1,Summer,,,,,0,False,False,,,,,,,,,None,Unknown
2017-04-03,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,4,Apr,3,Monday,0,Summer,,,,,0,False,False,,,,,,,,,None,Unknown
2017-04-04,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,4,Apr,4,Tuesday,0,Summer,,,,,0,False,False,,,,,,,,,None,Unknown
2017-04-05,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,4,Apr,5,Wednesday,0,Summer,,,,,0,False,False,,,,,,,,,None,Unknown
2017-04-06,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,4,Apr,6,Thursday,0,Summer,,,,,0,False,False,,,,,,,,,None,Unknown
2017-04-07,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,4,Apr,7,Friday,0,Summer,,,,,0,False,False,,,,,,,,,None,Unknown
2017-04-08,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,4,Apr,8,Saturday,1,Summer,,,,,0,False,False,,,,,,,,,None,Unknown
2017-04-09,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,4,Apr,9,Sunday,1,Summer,,,,,0,False,False,,,,,,,,,None,Unknown
2017-04-10,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,4,Apr,10,Monday,0,Summer,,,,,0,False,False,,,,,,,,,None,Unknown
2017-04-11,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,4,Apr,11,Tuesday,0,Summer,,,,,0,False,False,,,,,,,,,None,Unknown
2017-04-12,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,4,Apr,12,Wednesday,0,Summer,,,,,0,False,False,,,,,,,,,None,Unknown
2017-04-13,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,4,Apr,13,Thursday,0,Summer,,,,,0,False,False,,,,,,,,,None,Unknown
2017-04-14,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,4,Apr,14,Friday,0,Summer,,,,,0,False,False,,,,,,,,,None,Unknown
2017-04-15,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,4,Apr,15,Saturday,1,Summer,,,,,0,False,False,,,,,,,,,None,Unknown
2017-04-16,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,4,Apr,16,Sunday,1,Summer,,,,,0,False,False,,,,,,,,,None,Unknown
2017-04-17,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,4,Apr,17,Monday,0,Summer,,,,,0,False,False,,,,,,,,,None,Unknown
2017-04-18,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,4,Apr,18,Tuesday,0,Summer,,,,,0,False,False,,,,,,,,,None,Unknown
2017-04-19,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,4,Apr,19,Wednesday,0,Summer,,,,,0,False,False,,,,,,,,,None,Unknown
2017-04-20,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,4,Apr,20,Thursday,0,Summer,,,,,0,False,False,,,,,,,,,None,Unknown
2017-04-21,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,4,Apr,21,Friday,0,Summer,,,,,0,False,False,,,,,,,,,None,Unknown
2017-04-22,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,4,Apr,22,Saturday,1,Summer,,,,,0,False,False,,,,,,,,,None,Unknown
2017-04-23,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,4,Apr,23,Sunday,1,Summer,,,,,0,False,False,,,,,,,,,None,Unknown
2017-04-24,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,4,Apr,24,Monday,0,Summer,,,,,0,False,False,,,,,,,,,None,Unknown
2017-04-25,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,4,Apr,25,Tuesday,0,Summer,,,,,0,False,False,,,,,,,,,None,Unknown
2017-04-26,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,4,Apr,26,Wednesday,0,Summer,,,,,0,False,False,,,,,,,,,None,Unknown
2017-04-27,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,4,Apr,27,Thursday,0,Summer,,,,,0,False,False,,,,,,,,,None,Unknown
2017-04-28,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,4,Apr,28,Friday,0,Summer,,,,,0,False,False,,,,,,,,,None,Unknown
2017-04-29,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,4,Apr,29,Saturday,1,Summer,,,,,0,False,False,,,,,,,,,None,Unknown
2017-04-30,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,4,Apr,30,Sunday,1,Summer,,,,,0,False,False,,,,,,,,,None,Unknown
2017-05-01,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,5,May,1,Monday,0,Summer,,,,,0,False,False,,,,,,,,,None,Unknown
2017-05-02,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,5,May,2,Tuesday,0,Summer,,,,,0,False,False,,,,,,,,,None,Unknown
2017-05-03,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,5,May,3,Wednesday,0,Summer,,,,,0,False,False,,,,,,,,,None,Unknown
2017-05-04,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,5,May,4,Thursday,0,Summer,,,,,0,False,False,,,,,,,,,None,Unknown
2017-05-05,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,5,May,5,Friday,0,Summer,,,,,0,False,False,,,,,,,,,None,Unknown
2017-05-06,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,5,May,6,Saturday,1,Summer,,,,,0,False,False,,,,,,,,,None,Unknown
2017-05-07,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,5,May,7,Sunday,1,Summer,,,,,0,False,False,,,,,,,,,None,Unknown
2017-05-08,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,5,May,8,Monday,0,Summer,,,,,0,False,False,,,,,,,,,None,Unknown
2017-05-09,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,5,May,9,Tuesday,0,Summer,,,,,0,False,False,,,,,,,,,None,Unknown
2017-05-10,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,5,May,10,Wednesday,0,Summer,,,,,0,False,False,,,,,,,,,None,Unknown
2017-05-11,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,5,May,11,Thursday,0,Summer,,,,,0,False,False,,,,,,,,,None,Unknown
2017-05-12,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,5,May,12,Friday,0,Summer,,,,,0,False,False,,,,,,,,,None,Unknown
2017-05-13,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,5,May,13,Saturday,1,Summer,,,,,0,False,False,,,,,,,,,None,Unknown
2017-05-14,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,5,May,14,Sunday,1,Summer,,,,,0,False,False,,,,,,,,,None,Unknown
2017-05-15,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,5,May,15,Monday,0,Summer,,,,,0,False,False,,,,,,,,,None,Unknown
2017-05-16,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,5,May,16,Tuesday,0,Summer,,,,,0,False,False,,,,,,,,,None,Unknown
2017-05-17,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,5,May,17,Wednesday,0,Summer,,,,,0,False,False,,,,,,,,,None,Unknown
2017-05-18,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,5,May,18,Thursday,0,Summer,,,,,0,False,False,,,,,,,,,None,Unknown
2017-05-19,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,5,May,19,Friday,0,Summer,,,,,0,False,False,,,,,,,,,None,Unknown
2017-05-20,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,5,May,20,Saturday,1,Summer,,,,,0,False,False,,,,,,,,,None,Unknown
2017-05-21,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,5,May,21,Sunday,1,Summer,,,,,0,False,False,,,,,,,,,None,Unknown
2017-05-22,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,5,May,22,Monday,0,Summer,,,,,0,False,False,,,,,,,,,None,Unknown
2017-05-23,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,5,May,23,Tuesday,0,Summer,,,,,0,False,False,,,,,,,,,None,Unknown
2017-05-24,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,5,May,24,Wednesday,0,Summer,,,,,0,False,False,,,,,,,,,None,Unknown
2017-05-25,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,5,May,25,Thursday,0,Summer,,,,,0,False,False,,,,,,,,,None,Unknown
2017-05-26,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,5,May,26,Friday,0,Summer,,,,,0,False,False,,,,,,,,,None,Unknown
2017-05-27,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,5,May,27,Saturday,1,Summer,,,,,0,False,False,,,,,,,,,None,Unknown
2017-05-28,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,5,May,28,Sunday,1,Summer,,,,,0,False,False,,,,,,,,,None,Unknown
2017-05-29,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,5,May,29,Monday,0,Summer,,,,,0,False,False,,,,,,,,,None,Unknown
2017-05-30,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,5,May,30,Tuesday,0,Summer,,,,,0,False,False,,,,,,,,,None,Unknown
2017-05-31,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,5,May,31,Wednesday,0,Summer,,,,,0,False,False,,,,,,,,,None,Unknown
2017-06-01,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,6,Jun,1,Thursday,0,Monsoon,,,,,0,False,False,,,,,,,,,None,Unknown
2017-06-02,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,6,Jun,2,Friday,0,Monsoon,,,,,0,False,False,,,,,,,,,None,Unknown
2017-06-03,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,6,Jun,3,Saturday,1,Monsoon,,,,,0,False,False,,,,,,,,,None,Unknown
2017-06-04,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,6,Jun,4,Sunday,1,Monsoon,,,,,0,False,False,,,,,,,,,None,Unknown
2017-06-05,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,6,Jun,5,Monday,0,Monsoon,,,,,0,False,False,,,,,,,,,None,Unknown
2017-06-06,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,6,Jun,6,Tuesday,0,Monsoon,,,,,0,False,False,,,,,,,,,None,Unknown
2017-06-07,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,6,Jun,7,Wednesday,0,Monsoon,,,,,0,False,False,,,,,,,,,None,Unknown
2017-06-08,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,6,Jun,8,Thursday,0,Monsoon,,,,,0,False,False,,,,,,,,,None,Unknown
2017-06-09,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,6,Jun,9,Friday,0,Monsoon,,,,,0,False,False,,,,,,,,,None,Unknown
2017-06-10,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,6,Jun,10,Saturday,1,Monsoon,,,,,0,False,False,,,,,,,,,None,Unknown
2017-06-11,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,6,Jun,11,Sunday,1,Monsoon,,,,,0,False,False,,,,,,,,,None,Unknown
2017-06-12,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,6,Jun,12,Monday,0,Monsoon,,,,,0,False,False,,,,,,,,,None,Unknown
2017-06-13,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,6,Jun,13,Tuesday,0,Monsoon,,,,,0,False,False,,,,,,,,,None,Unknown
2017-06-14,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,6,Jun,14,Wednesday,0,Monsoon,,,,,0,False,False,,,,,,,,,None,Unknown
2017-06-15,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,6,Jun,15,Thursday,0,Monsoon,,,,,0,False,False,,,,,,,,,None,Unknown
2017-06-16,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,6,Jun,16,Friday,0,Monsoon,,,,,0,False,False,,,,,,,,,None,Unknown
2017-06-17,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,6,Jun,17,Saturday,1,Monsoon,,,,,0,False,False,,,,,,,,,None,Unknown
2017-06-18,,,,,,,,,,,,,,,,,,,,,0.0,,,,2017,6,Jun,18,Sunday,1,Monsoon,,,,,0,False,False,,,,,,,,,None,Unknown
